"Canadian lumber exports by mode of transportation (x 1,000)"
"Frequency: Annual"
"Table: 16-10-0018-01"
"Release date: 2025-03-04"
"Geography: Canada, Province or territory"
""
""

,"2000",,,,"2001",,,,"2002",,,,"2003",,,,"2004",,,,"2005",,,,"2006",,,,"2007",,,,"2008",,,,"2009",,,,"2010",,,,"2011",,,,"2012",,,,"2013",,,,"2014",,,,"2015",,,,"2016",,,,"2017",,,,"2018",,,,"2019",,,,"2020",,,,"2021",,,,"2022",,,,"2023",,,,"2024",,,
"Canadian lumber exports by mode of transportation","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water","Total lumber exports","Rail","Truck","Water"
"Geography 1 2 3 4"
,"Cubic metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Canada","50,226.4","25,207.5","17,963.5","7,055.5","50,182.0","27,178.5","16,343.2","6,660.2","51,319.8","30,200.0","14,990.3","6,129.7","52,188.9","32,503.0","13,402.3","6,283.5","56,415.7","35,534.8","13,812.2","7,068.7","56,645.4","38,256.6","12,250.6","6,138.4","53,700.9","36,952.4","10,310.9","6,437.6","45,662.6","30,956.9","8,315.0","6,390.7","33,417.1","21,870.6","5,491.7","6,054.9","26,242.4","15,173.2","4,505.6","6,563.8","30,862.3","16,105.0","5,414.9","9,342.1","33,381.3","16,163.0","4,786.1","12,432.2","35,020.7","17,456.7","5,080.3","12,483.6","38,704.7","19,943.1","5,924.5","12,837.0","40,547.8","21,903.6","6,758.1","11,886.3","41,856.6","23,348.6","7,423.2","11,084.5","45,830.5","26,581.7","8,990.0","10,258.5","43,690.3","25,742.6","8,122.1","9,825.6","41,444.8","24,896.0","7,204.7","9,344.0","38,668.6","23,203.1","7,487.4","7,978.0","36,919.9","22,412.8","8,667.9","5,839.5","37,548.1","23,423.9","9,128.7","4,995.5","33,975.2","21,887.6","8,557.4","3,530.1","31,908.1","20,093.7","8,277.9","3,536.4","31,836.7","19,774.5","8,627.3","3,434.9"




Footnotes:
1,"This table replaces table 9 of the sawmill publication 35-003X"
2,"Canadian lumber exports by province of origin as reported by the International Accounts and Trade Division of Statistics Canada."
3,"The sum of rail, truck and water may not add to total lumber exports, due to small transactions with unclear mode of transportation which appear only in the total."
4,"Data in this table include softwood and hardwood."



"How to cite: Statistics Canada. Table 16-10-0018-01  Canadian lumber exports by mode of transportation (x 1,000)"
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1610001801
